Date,Time,Reading Index,Movement Value
12354,2015-02-06,20:45:41.373247,0
12355,2015-02-06,20:45:41.672023,0
12356,2015-02-06,20:45:41.972375,1
12357,2015-02-06,20:45:42.272566,1
12358,2015-02-06,20:45:42.572833,0
12359,2015-02-06,20:45:42.872877,1
12360,2015-02-06,20:45:43.173120,0
12361,2015-02-06,20:45:43.473090,1
12362,2015-02-06,20:45:43.773269,0
12363,2015-02-06,20:45:44.073285,0
12364,2015-02-06,20:45:44.373467,0
12365,2015-02-06,20:45:44.673656,0
12366,2015-02-06,20:45:44.973770,0
12367,2015-02-06,20:45:45.274071,1
12368,2015-02-06,20:45:45.574185,2
12369,2015-02-06,20:45:45.874350,1
12370,2015-02-06,20:45:46.175477,0
12371,2015-02-06,20:45:46.474738,0
12372,2015-02-06,20:45:46.774759,1
12373,2015-02-06,20:45:47.073699,1
12374,2015-02-06,20:45:47.373891,1
12375,2015-02-06,20:45:47.675309,2
12376,2015-02-06,20:45:47.975429,1
12377,2015-02-06,20:45:48.275732,0
12378,2015-02-06,20:45:48.575771,1
12379,2015-02-06,20:45:48.876055,0
12380,2015-02-06,20:45:49.176103,1
12381,2015-02-06,20:45:49.475097,1
12382,2015-02-06,20:45:49.775193,2
12383,2015-02-06,20:45:50.075366,0
12384,2015-02-06,20:45:50.375900,0
12385,2015-02-06,20:45:50.675760,0
12386,2015-02-06,20:45:50.977095,0
12387,2015-02-06,20:45:51.277338,0
12388,2015-02-06,20:45:51.577433,2
12389,2015-02-06,20:45:51.876419,2
12390,2015-02-06,20:45:52.176511,0
12391,2015-02-06,20:45:52.476800,0
12392,2015-02-06,20:45:52.776835,0
12393,2015-02-06,20:45:53.077015,0
12394,2015-02-06,20:45:53.377193,0
12395,2015-02-06,20:45:53.677376,1
12396,2015-02-06,20:45:53.977511,1
12397,2015-02-06,20:45:54.277865,1
12398,2015-02-06,20:45:54.577839,2
12399,2015-02-06,20:45:54.878395,0
12400,2015-02-06,20:45:55.178149,2
12401,2015-02-06,20:45:55.478397,2
12402,2015-02-06,20:45:55.778498,0
12403,2015-02-06,20:45:56.078652,2
12404,2015-02-06,20:45:56.378852,1
12405,2015-02-06,20:45:56.678974,1
12406,2015-02-06,20:45:56.979165,0
12407,2015-02-06,20:45:57.278158,0
12408,2015-02-06,20:45:57.578252,0
12409,2015-02-06,20:45:57.878527,1
12410,2015-02-06,20:45:58.180149,1
12411,2015-02-06,20:45:58.480300,0
12412,2015-02-06,20:45:58.780529,2
12413,2015-02-06,20:45:59.080648,2
12414,2015-02-06,20:45:59.380872,0
12415,2015-02-06,20:45:59.679386,0
12416,2015-02-06,20:45:59.979566,0
12417,2015-02-06,20:46:00.279726,0
12418,2015-02-06,20:46:00.580166,2
12419,2015-02-06,20:46:00.880338,1
12420,2015-02-06,20:46:01.180422,0
12421,2015-02-06,20:46:01.482102,1
12422,2015-02-06,20:46:01.782340,2
12423,2015-02-06,20:46:02.080991,1
12424,2015-02-06,20:46:02.381215,0
12425,2015-02-06,20:46:02.681203,1
12426,2015-02-06,20:46:02.981511,1
12427,2015-02-06,20:46:03.281836,1
12428,2015-02-06,20:46:03.582160,0
12429,2015-02-06,20:46:03.882121,1
12430,2015-02-06,20:46:04.182164,0
12431,2015-02-06,20:46:04.482338,1
12432,2015-02-06,20:46:04.782618,0
12433,2015-02-06,20:46:05.082842,1
12434,2015-02-06,20:46:05.382959,0
12435,2015-02-06,20:46:05.682840,2
12436,2015-02-06,20:46:05.983178,1
12437,2015-02-06,20:46:06.283440,0
12438,2015-02-06,20:46:06.583475,0
12439,2015-02-06,20:46:06.883446,1
12440,2015-02-06,20:46:07.183679,2
12441,2015-02-06,20:46:07.482929,1
12442,2015-02-06,20:46:07.783022,1
12443,2015-02-06,20:46:08.083060,1
12444,2015-02-06,20:46:08.384260,0
12445,2015-02-06,20:46:08.684378,0
12446,2015-02-06,20:46:08.984541,0
12447,2015-02-06,20:46:09.284711,0
12448,2015-02-06,20:46:09.584892,0
12449,2015-02-06,20:46:09.883783,0
12450,2015-02-06,20:46:10.184031,1
12451,2015-02-06,20:46:10.484129,0
12452,2015-02-06,20:46:10.784359,0
12453,2015-02-06,20:46:11.084448,1
12454,2015-02-06,20:46:11.384663,0
12455,2015-02-06,20:46:11.684773,2
12456,2015-02-06,20:46:11.986655,2
12457,2015-02-06,20:46:12.285301,1
12458,2015-02-06,20:46:12.585603,1
12459,2015-02-06,20:46:12.885478,0
12460,2015-02-06,20:46:13.185619,0
12461,2015-02-06,20:46:13.485911,1
12462,2015-02-06,20:46:13.785934,0
12463,2015-02-06,20:46:14.086178,0
12464,2015-02-06,20:46:14.386273,0
12465,2015-02-06,20:46:14.686512,1
12466,2015-02-06,20:46:14.986594,2
12467,2015-02-06,20:46:15.285523,1
12468,2015-02-06,20:46:15.586989,0
12469,2015-02-06,20:46:15.887141,2
12470,2015-02-06,20:46:16.187386,1
12471,2015-02-06,20:46:16.487686,0
12472,2015-02-06,20:46:16.787723,1
12473,2015-02-06,20:46:17.088013,0
12474,2015-02-06,20:46:17.386874,1
12475,2015-02-06,20:46:17.687005,0
12476,2015-02-06,20:46:17.987130,2
12477,2015-02-06,20:46:18.287329,1
12478,2015-02-06,20:46:18.587480,0
12479,2015-02-06,20:46:18.888926,1
12480,2015-02-06,20:46:19.189057,0
12481,2015-02-06,20:46:19.489340,0
12482,2015-02-06,20:46:19.788116,1
12483,2015-02-06,20:46:20.088358,1
12484,2015-02-06,20:46:20.388456,0
12485,2015-02-06,20:46:20.688666,0
12486,2015-02-06,20:46:20.988836,0
12487,2015-02-06,20:46:21.289137,1
12488,2015-02-06,20:46:21.589159,0
12489,2015-02-06,20:46:21.889337,0
12490,2015-02-06,20:46:22.189463,1
12491,2015-02-06,20:46:22.489751,0
12492,2015-02-06,20:46:22.789776,0
12493,2015-02-06,20:46:23.090376,0
12494,2015-02-06,20:46:23.390263,1
12495,2015-02-06,20:46:23.690447,0
12496,2015-02-06,20:46:23.990661,1
12497,2015-02-06,20:46:24.290901,0
12498,2015-02-06,20:46:24.590988,1
12499,2015-02-06,20:46:24.891022,0
12500,2015-02-06,20:46:25.190141,0
12501,2015-02-06,20:46:25.490454,2
12502,2015-02-06,20:46:25.790463,1
12503,2015-02-06,20:46:26.091944,0
12504,2015-02-06,20:46:26.392057,2
12505,2015-02-06,20:46:26.692018,3
12506,2015-02-06,20:46:26.992444,3
12507,2015-02-06,20:46:27.292552,0
12508,2015-02-06,20:46:27.591673,0
12509,2015-02-06,20:46:27.891487,0
12510,2015-02-06,20:46:28.191702,1
12511,2015-02-06,20:46:28.492151,0
12512,2015-02-06,20:46:28.792193,0
12513,2015-02-06,20:46:29.092300,0
12514,2015-02-06,20:46:29.393577,1
12515,2015-02-06,20:46:29.693587,1
12516,2015-02-06,20:46:29.992856,0
12517,2015-02-06,20:46:30.292952,1
12518,2015-02-06,20:46:30.593147,1
12519,2015-02-06,20:46:30.893218,0
12520,2015-02-06,20:46:31.193304,1
12521,2015-02-06,20:46:31.493373,0
12522,2015-02-06,20:46:31.793579,1
12523,2015-02-06,20:46:32.093696,1
12524,2015-02-06,20:46:32.393974,0
12525,2015-02-06,20:46:32.693998,1
12526,2015-02-06,20:46:32.994246,0
12527,2015-02-06,20:46:33.294348,0
12528,2015-02-06,20:46:33.594548,1
12529,2015-02-06,20:46:33.894658,0
12530,2015-02-06,20:46:34.194892,0
12531,2015-02-06,20:46:34.495029,1
12532,2015-02-06,20:46:34.795363,1
12533,2015-02-06,20:46:35.095336,1
12534,2015-02-06,20:46:35.394334,0
12535,2015-02-06,20:46:35.694419,0
12536,2015-02-06,20:46:35.994645,1
12537,2015-02-06,20:46:36.294748,0
12538,2015-02-06,20:46:36.596198,1
12539,2015-02-06,20:46:36.896312,0
12540,2015-02-06,20:46:37.196504,0
12541,2015-02-06,20:46:37.496673,1
12542,2015-02-06,20:46:37.795644,3
12543,2015-02-06,20:46:38.095748,0
12544,2015-02-06,20:46:38.396040,1
12545,2015-02-06,20:46:38.696064,1
12546,2015-02-06,20:46:38.996315,0
12547,2015-02-06,20:46:39.296415,0
12548,2015-02-06,20:46:39.596732,0
12549,2015-02-06,20:46:39.898038,1
12550,2015-02-06,20:46:40.196978,1
12551,2015-02-06,20:46:40.497080,0
12552,2015-02-06,20:46:40.797228,1
12553,2015-02-06,20:46:41.097512,0
12554,2015-02-06,20:46:41.397573,0
12555,2015-02-06,20:46:41.697811,1
12556,2015-02-06,20:46:41.997900,1
12557,2015-02-06,20:46:42.298125,0
12558,2015-02-06,20:46:42.598268,0
12559,2015-02-06,20:46:42.898442,0
12560,2015-02-06,20:46:43.197322,0
12561,2015-02-06,20:46:43.498769,0
12562,2015-02-06,20:46:43.798889,1
12563,2015-02-06,20:46:44.099188,0
12564,2015-02-06,20:46:44.399281,0
12565,2015-02-06,20:46:44.699438,2
12566,2015-02-06,20:46:44.999552,0
12567,2015-02-06,20:46:45.301259,1
12568,2015-02-06,20:46:45.598670,1
12569,2015-02-06,20:46:45.898835,1
12570,2015-02-06,20:46:46.198991,0
12571,2015-02-06,20:46:46.499193,1
12572,2015-02-06,20:46:46.800814,0
12573,2015-02-06,20:46:47.101041,0
12574,2015-02-06,20:46:47.401035,0
12575,2015-02-06,20:46:47.701244,1
12576,2015-02-06,20:46:48.000246,0
12577,2015-02-06,20:46:48.300550,0
12578,2015-02-06,20:46:48.600589,1
12579,2015-02-06,20:46:48.900667,0
12580,2015-02-06,20:46:49.200808,1
12581,2015-02-06,20:46:49.501075,0
12582,2015-02-06,20:46:49.801162,2
12583,2015-02-06,20:46:50.101524,1
12584,2015-02-06,20:46:50.401671,1
12585,2015-02-06,20:46:50.701714,0
12586,2015-02-06,20:46:51.001898,0
12587,2015-02-06,20:46:51.302349,0
12588,2015-02-06,20:46:51.602420,1
12589,2015-02-06,20:46:51.902441,1
12590,2015-02-06,20:46:52.202672,1
12591,2015-02-06,20:46:52.502736,1
12592,2015-02-06,20:46:52.802887,0
12593,2015-02-06,20:46:53.103315,0
12594,2015-02-06,20:46:53.401846,1
12595,2015-02-06,20:46:53.702126,1
12596,2015-02-06,20:46:54.003420,0
12597,2015-02-06,20:46:54.303465,0
12598,2015-02-06,20:46:54.603757,1
12599,2015-02-06,20:46:54.903924,0
12600,2015-02-06,20:46:55.204114,0
12601,2015-02-06,20:46:55.504135,0
12602,2015-02-06,20:46:55.803433,0
12603,2015-02-06,20:46:56.103261,0
12604,2015-02-06,20:46:56.403484,0
12605,2015-02-06,20:46:56.703529,0
12606,2015-02-06,20:46:57.003801,0
12607,2015-02-06,20:46:57.305122,1
12608,2015-02-06,20:46:57.605712,0
12609,2015-02-06,20:46:57.905426,0
12610,2015-02-06,20:46:58.204434,0
12611,2015-02-06,20:46:58.504542,1
12612,2015-02-06,20:46:58.804696,2
12613,2015-02-06,20:46:59.104864,0
12614,2015-02-06,20:46:59.405298,2
12615,2015-02-06,20:46:59.705189,1
12616,2015-02-06,20:47:00.005471,1
12617,2015-02-06,20:47:00.305499,0
12618,2015-02-06,20:47:00.606002,0
12619,2015-02-06,20:47:00.905835,0
12620,2015-02-06,20:47:01.206083,0
12621,2015-02-06,20:47:01.506190,0
12622,2015-02-06,20:47:01.806491,1
12623,2015-02-06,20:47:02.106515,2
12624,2015-02-06,20:47:02.406737,1
12625,2015-02-06,20:47:02.706852,1
12626,2015-02-06,20:47:03.007060,1
12627,2015-02-06,20:47:03.307162,0
12628,2015-02-06,20:47:03.606404,1
12629,2015-02-06,20:47:03.906235,0
12630,2015-02-06,20:47:04.206498,0
12631,2015-02-06,20:47:04.507842,1
12632,2015-02-06,20:47:04.808000,0
12633,2015-02-06,20:47:05.108156,1
12634,2015-02-06,20:47:05.408339,1
12635,2015-02-06,20:47:05.708496,0
12636,2015-02-06,20:47:06.007471,2
12637,2015-02-06,20:47:06.307577,1
12638,2015-02-06,20:47:06.608005,0
12639,2015-02-06,20:47:06.907900,0
12640,2015-02-06,20:47:07.208140,0
12641,2015-02-06,20:47:07.508245,0
12642,2015-02-06,20:47:07.809655,0
12643,2015-02-06,20:47:08.110259,0
12644,2015-02-06,20:47:08.408748,0
12645,2015-02-06,20:47:08.708882,0
12646,2015-02-06,20:47:09.009071,1
12647,2015-02-06,20:47:09.309355,1
12648,2015-02-06,20:47:09.609422,0
12649,2015-02-06,20:47:09.909643,1
12650,2015-02-06,20:47:10.209725,2
12651,2015-02-06,20:47:10.510303,0
12652,2015-02-06,20:47:10.810340,1
12653,2015-02-06,20:47:11.110556,1
12654,2015-02-06,20:47:11.410663,2
12655,2015-02-06,20:47:11.710716,1
12656,2015-02-06,20:47:12.010928,1
12657,2015-02-06,20:47:12.311202,0
12658,2015-02-06,20:47:12.611261,1
12659,2015-02-06,20:47:12.911486,1
12660,2015-02-06,20:47:13.211525,2
12661,2015-02-06,20:47:13.512072,0
12662,2015-02-06,20:47:13.810665,0
12663,2015-02-06,20:47:14.110944,1
12664,2015-02-06,20:47:14.410927,1
12665,2015-02-06,20:47:14.711107,0
12666,2015-02-06,20:47:15.012655,1
12667,2015-02-06,20:47:15.313132,1
12668,2015-02-06,20:47:15.612997,0
12669,2015-02-06,20:47:15.913268,1
12670,2015-02-06,20:47:16.211941,1
12671,2015-02-06,20:47:16.512365,2
12672,2015-02-06,20:47:16.812575,0
12673,2015-02-06,20:47:17.112615,1
12674,2015-02-06,20:47:17.412794,1
12675,2015-02-06,20:47:17.712758,0
12676,2015-02-06,20:47:18.013061,0
12677,2015-02-06,20:47:18.314209,1
12678,2015-02-06,20:47:18.613513,0
12679,2015-02-06,20:47:18.913354,0
12680,2015-02-06,20:47:19.213472,0
12681,2015-02-06,20:47:19.513684,1
12682,2015-02-06,20:47:19.813787,0
12683,2015-02-06,20:47:20.114096,2
12684,2015-02-06,20:47:20.414139,2
12685,2015-02-06,20:47:20.714274,1
12686,2015-02-06,20:47:21.014447,0
12687,2015-02-06,20:47:21.314623,1
12688,2015-02-06,20:47:21.613564,0
12689,2015-02-06,20:47:21.914955,1
12690,2015-02-06,20:47:22.215230,1
12691,2015-02-06,20:47:22.515312,1
12692,2015-02-06,20:47:22.815522,2
12693,2015-02-06,20:47:23.115614,1
12694,2015-02-06,20:47:23.415904,0
12695,2015-02-06,20:47:23.715936,2
12696,2015-02-06,20:47:24.014902,1
12697,2015-02-06,20:47:24.315034,0
12698,2015-02-06,20:47:24.615267,0
12699,2015-02-06,20:47:24.915426,0
12700,2015-02-06,20:47:25.216837,1
12701,2015-02-06,20:47:25.516961,1
12702,2015-02-06,20:47:25.817171,2
12703,2015-02-06,20:47:26.117261,1
12704,2015-02-06,20:47:26.416263,1
12705,2015-02-06,20:47:26.716342,2
12706,2015-02-06,20:47:27.016534,2
12707,2015-02-06,20:47:27.316688,0
12708,2015-02-06,20:47:27.617131,1
12709,2015-02-06,20:47:27.917018,1
12710,2015-02-06,20:47:28.217253,2
12711,2015-02-06,20:47:28.517375,0
12712,2015-02-06,20:47:28.817572,1
12713,2015-02-06,20:47:29.117682,1
12714,2015-02-06,20:47:29.417921,0
12715,2015-02-06,20:47:29.717992,0
12716,2015-02-06,20:47:30.018236,0
12717,2015-02-06,20:47:30.318363,1
12718,2015-02-06,20:47:30.618558,0
12719,2015-02-06,20:47:30.918675,1
12720,2015-02-06,20:47:31.218891,1
12721,2015-02-06,20:47:31.519023,2
12722,2015-02-06,20:47:31.817983,0
12723,2015-02-06,20:47:32.118097,1
12724,2015-02-06,20:47:32.419568,0
12725,2015-02-06,20:47:32.719656,1
12726,2015-02-06,20:47:33.020146,0
12727,2015-02-06,20:47:33.320144,0
12728,2015-02-06,20:47:33.620706,0
12729,2015-02-06,20:47:33.920406,0
12730,2015-02-06,20:47:34.219433,0
12731,2015-02-06,20:47:34.519434,1
12732,2015-02-06,20:47:34.819651,0
12733,2015-02-06,20:47:35.119753,0
12734,2015-02-06,20:47:35.420179,0
12735,2015-02-06,20:47:35.721580,0
12736,2015-02-06,20:47:36.021958,0
12737,2015-02-06,20:47:36.321977,0
12738,2015-02-06,20:47:36.620874,0
12739,2015-02-06,20:47:36.920797,0
12740,2015-02-06,20:47:37.221049,0
12741,2015-02-06,20:47:37.521541,1
12742,2015-02-06,20:47:37.821696,1
12743,2015-02-06,20:47:38.121781,2
12744,2015-02-06,20:47:38.421752,0
12745,2015-02-06,20:47:38.721934,0
12746,2015-02-06,20:47:39.022172,0
12747,2015-02-06,20:47:39.322235,1
12748,2015-02-06,20:47:39.622691,1
12749,2015-02-06,20:47:39.922559,0
12750,2015-02-06,20:47:40.222639,0
12751,2015-02-06,20:47:40.523114,0
12752,2015-02-06,20:47:40.823148,1
12753,2015-02-06,20:47:41.123515,1
12754,2015-02-06,20:47:41.423277,0
12755,2015-02-06,20:47:41.723471,0
12756,2015-02-06,20:47:42.022569,0
12757,2015-02-06,20:47:42.322913,2
12758,2015-02-06,20:47:42.622899,1
12759,2015-02-06,20:47:42.924192,0
12760,2015-02-06,20:47:43.224210,0
12761,2015-02-06,20:47:43.524515,0
12762,2015-02-06,20:47:43.824543,0
12763,2015-02-06,20:47:44.124798,0
12764,2015-02-06,20:47:44.423649,0
12765,2015-02-06,20:47:44.723861,1
12766,2015-02-06,20:47:45.023958,1
12767,2015-02-06,20:47:45.324168,1
12768,2015-02-06,20:47:45.624307,2
12769,2015-02-06,20:47:45.924483,1
12770,2015-02-06,20:47:46.225874,0
12771,2015-02-06,20:47:46.526082,1
12772,2015-02-06,20:47:46.824951,0
12773,2015-02-06,20:47:47.125295,0
12774,2015-02-06,20:47:47.425306,0
12775,2015-02-06,20:47:47.725578,1
12776,2015-02-06,20:47:48.025619,0
12777,2015-02-06,20:47:48.325817,1
12778,2015-02-06,20:47:48.625961,0
12779,2015-02-06,20:47:48.926118,1
12780,2015-02-06,20:47:49.226292,1
12781,2015-02-06,20:47:49.526475,1
12782,2015-02-06,20:47:49.826660,1
12783,2015-02-06,20:47:50.126788,1
12784,2015-02-06,20:47:50.427076,1
12785,2015-02-06,20:47:50.727125,1
12786,2015-02-06,20:47:51.027356,0
12787,2015-02-06,20:47:51.327439,1
12788,2015-02-06,20:47:51.627736,0
12789,2015-02-06,20:47:51.927850,2
12790,2015-02-06,20:47:52.226689,3
12791,2015-02-06,20:47:52.526881,1
12792,2015-02-06,20:47:52.827065,1
12793,2015-02-06,20:47:53.127187,1
12794,2015-02-06,20:47:53.428758,0
12795,2015-02-06,20:47:53.728770,0
12796,2015-02-06,20:47:54.029241,1
12797,2015-02-06,20:47:54.329099,0
12798,2015-02-06,20:47:54.628100,0
12799,2015-02-06,20:47:54.928160,0
12800,2015-02-06,20:47:55.228363,0
12801,2015-02-06,20:47:55.528524,1
12802,2015-02-06,20:47:55.828886,1
12803,2015-02-06,20:47:56.128837,0
12804,2015-02-06,20:47:56.429144,0
12805,2015-02-06,20:47:56.730633,0
12806,2015-02-06,20:47:57.029426,0
12807,2015-02-06,20:47:57.329518,2
12808,2015-02-06,20:47:57.630140,1
12809,2015-02-06,20:47:57.930096,0
12810,2015-02-06,20:47:58.230300,0
12811,2015-02-06,20:47:58.530465,0
12812,2015-02-06,20:47:58.830652,0
12813,2015-02-06,20:47:59.130702,0
12814,2015-02-06,20:47:59.430932,0
12815,2015-02-06,20:47:59.731011,1
12816,2015-02-06,20:48:00.030179,1
12817,2015-02-06,20:48:00.331294,0
12818,2015-02-06,20:48:00.631791,0
12819,2015-02-06,20:48:00.931564,0
12820,2015-02-06,20:48:01.231942,0
12821,2015-02-06,20:48:01.532334,0
12822,2015-02-06,20:48:01.832457,1
12823,2015-02-06,20:48:02.132668,1
12824,2015-02-06,20:48:02.431407,1
12825,2015-02-06,20:48:02.731696,3
12826,2015-02-06,20:48:03.031796,1
12827,2015-02-06,20:48:03.331702,0
12828,2015-02-06,20:48:03.633250,0
12829,2015-02-06,20:48:03.933313,0
12830,2015-02-06,20:48:04.233361,0
12831,2015-02-06,20:48:04.533549,1
12832,2015-02-06,20:48:04.832695,0
12833,2015-02-06,20:48:05.133057,2
12834,2015-02-06,20:48:05.433283,1
12835,2015-02-06,20:48:05.733228,1
12836,2015-02-06,20:48:06.033215,0
12837,2015-02-06,20:48:06.333359,0
12838,2015-02-06,20:48:06.633475,0
12839,2015-02-06,20:48:06.933644,1
12840,2015-02-06,20:48:07.233731,2
12841,2015-02-06,20:48:07.534020,1
12842,2015-02-06,20:48:07.834064,1
12843,2015-02-06,20:48:08.134245,1
12844,2015-02-06,20:48:08.434409,0
12845,2015-02-06,20:48:08.734623,1
12846,2015-02-06,20:48:09.034722,3
12847,2015-02-06,20:48:09.334968,1
12848,2015-02-06,20:48:09.635052,0
12849,2015-02-06,20:48:09.935289,0
12850,2015-02-06,20:48:10.234198,1
12851,2015-02-06,20:48:10.534382,0
12852,2015-02-06,20:48:10.835707,1
12853,2015-02-06,20:48:11.135892,0
12854,2015-02-06,20:48:11.436085,0
12855,2015-02-06,20:48:11.736273,0
12856,2015-02-06,20:48:12.036364,2
12857,2015-02-06,20:48:12.336630,2
12858,2015-02-06,20:48:12.635472,1
12859,2015-02-06,20:48:12.935691,0
12860,2015-02-06,20:48:13.235786,0
12861,2015-02-06,20:48:13.536026,0
12862,2015-02-06,20:48:13.836114,0
12863,2015-02-06,20:48:14.137680,0
12864,2015-02-06,20:48:14.437710,1
12865,2015-02-06,20:48:14.737861,2
12866,2015-02-06,20:48:15.036782,1
12867,2015-02-06,20:48:15.337028,0
12868,2015-02-06,20:48:15.637111,0
12869,2015-02-06,20:48:15.937356,0
12870,2015-02-06,20:48:16.237443,0
12871,2015-02-06,20:48:16.537671,1
12872,2015-02-06,20:48:16.837772,1
12873,2015-02-06,20:48:17.137941,0
12874,2015-02-06,20:48:17.438135,0
12875,2015-02-06,20:48:17.738288,0
12876,2015-02-06,20:48:18.038494,0
12877,2015-02-06,20:48:18.338601,0
12878,2015-02-06,20:48:18.638863,0
12879,2015-02-06,20:48:18.938989,1
12880,2015-02-06,20:48:19.239232,2
12881,2015-02-06,20:48:19.539280,2
12882,2015-02-06,20:48:19.839498,1
12883,2015-02-06,20:48:20.139578,1
12884,2015-02-06,20:48:20.438538,1
12885,2015-02-06,20:48:20.738706,0
12886,2015-02-06,20:48:21.038901,1
12887,2015-02-06,20:48:21.340349,0
12888,2015-02-06,20:48:21.640692,0
12889,2015-02-06,20:48:21.940795,0
12890,2015-02-06,20:48:22.241087,1
12891,2015-02-06,20:48:22.541135,1
12892,2015-02-06,20:48:22.840308,2
12893,2015-02-06,20:48:23.140090,1
12894,2015-02-06,20:48:23.440488,2
12895,2015-02-06,20:48:23.740742,2
12896,2015-02-06,20:48:24.040815,0
12897,2015-02-06,20:48:24.340762,1
12898,2015-02-06,20:48:24.642293,1
12899,2015-02-06,20:48:24.942343,1
12900,2015-02-06,20:48:25.241562,0
12901,2015-02-06,20:48:25.541821,1
12902,2015-02-06,20:48:25.841906,0
12903,2015-02-06,20:48:26.141806,0
12904,2015-02-06,20:48:26.442318,2
12905,2015-02-06,20:48:26.742284,3
12906,2015-02-06,20:48:27.042642,2
12907,2015-02-06,20:48:27.342486,0
12908,2015-02-06,20:48:27.642834,0
12909,2015-02-06,20:48:27.942750,2
12910,2015-02-06,20:48:28.243289,2
12911,2015-02-06,20:48:28.543255,0
12912,2015-02-06,20:48:28.843561,0
12913,2015-02-06,20:48:29.143480,1
12914,2015-02-06,20:48:29.443531,1
12915,2015-02-06,20:48:29.743661,2
12916,2015-02-06,20:48:30.043836,2
12917,2015-02-06,20:48:30.344001,0
12918,2015-02-06,20:48:30.643116,0
12919,2015-02-06,20:48:30.943126,1
12920,2015-02-06,20:48:31.243364,0
12921,2015-02-06,20:48:31.543425,0
12922,2015-02-06,20:48:31.844826,0
12923,2015-02-06,20:48:32.145054,0
12924,2015-02-06,20:48:32.445559,0
12925,2015-02-06,20:48:32.745364,1
12926,2015-02-06,20:48:33.044242,0
12927,2015-02-06,20:48:33.344396,1
12928,2015-02-06,20:48:33.644577,0
12929,2015-02-06,20:48:33.944841,1
12930,2015-02-06,20:48:34.244949,1
12931,2015-02-06,20:48:34.545199,0
12932,2015-02-06,20:48:34.845216,0
12933,2015-02-06,20:48:35.146770,1
12934,2015-02-06,20:48:35.445572,0
12935,2015-02-06,20:48:35.745781,0
12936,2015-02-06,20:48:36.045892,0
12937,2015-02-06,20:48:36.346064,0
12938,2015-02-06,20:48:36.646229,0
12939,2015-02-06,20:48:36.946556,0
12940,2015-02-06,20:48:37.246610,1
12941,2015-02-06,20:48:37.546802,2
12942,2015-02-06,20:48:37.846885,0
12943,2015-02-06,20:48:38.147119,0
12944,2015-02-06,20:48:38.445986,1
12945,2015-02-06,20:48:38.747453,2
12946,2015-02-06,20:48:39.047549,0
12947,2015-02-06,20:48:39.347747,0
12948,2015-02-06,20:48:39.647890,1
12949,2015-02-06,20:48:39.948191,0
12950,2015-02-06,20:48:40.248254,1
12951,2015-02-06,20:48:40.548512,0
12952,2015-02-06,20:48:40.847309,0
12953,2015-02-06,20:48:41.147532,0
12954,2015-02-06,20:48:41.447641,1
12955,2015-02-06,20:48:41.747841,0
12956,2015-02-06,20:48:42.049202,0
12957,2015-02-06,20:48:42.349379,0
12958,2015-02-06,20:48:42.649543,0
12959,2015-02-06,20:48:42.949690,0
12960,2015-02-06,20:48:43.248605,1
12961,2015-02-06,20:48:43.548925,0
12962,2015-02-06,20:48:43.848981,1
12963,2015-02-06,20:48:44.149175,1
12964,2015-02-06,20:48:44.449310,0
12965,2015-02-06,20:48:44.749472,1
12966,2015-02-06,20:48:45.049601,0
12967,2015-02-06,20:48:45.349787,0
12968,2015-02-06,20:48:45.650090,0
12969,2015-02-06,20:48:45.950317,0
12970,2015-02-06,20:48:46.250588,0
12971,2015-02-06,20:48:46.550732,1
12972,2015-02-06,20:48:46.851008,1
12973,2015-02-06,20:48:47.150853,0
12974,2015-02-06,20:48:47.451204,1
12975,2015-02-06,20:48:47.751446,0
12976,2015-02-06,20:48:48.051787,0
12977,2015-02-06,20:48:48.352128,2
12978,2015-02-06,20:48:48.650439,0
12979,2015-02-06,20:48:48.950796,0
12980,2015-02-06,20:48:49.252260,1
12981,2015-02-06,20:48:49.552566,2
12982,2015-02-06,20:48:49.852841,1
12983,2015-02-06,20:48:50.152558,0
12984,2015-02-06,20:48:50.452872,1
12985,2015-02-06,20:48:50.753038,0
12986,2015-02-06,20:48:51.052006,0
12987,2015-02-06,20:48:51.352418,1
12988,2015-02-06,20:48:51.652149,1
12989,2015-02-06,20:48:51.952307,1
12990,2015-02-06,20:48:52.252722,1
12991,2015-02-06,20:48:52.553788,1
12992,2015-02-06,20:48:52.854006,1
12993,2015-02-06,20:48:53.154072,0
12994,2015-02-06,20:48:53.453271,0
12995,2015-02-06,20:48:53.753255,0
12996,2015-02-06,20:48:54.053424,0
12997,2015-02-06,20:48:54.353882,1
12998,2015-02-06,20:48:54.653828,0
12999,2015-02-06,20:48:54.953827,0
13000,2015-02-06,20:48:55.254035,1
13001,2015-02-06,20:48:55.554191,1
13002,2015-02-06,20:48:55.854457,1
13003,2015-02-06,20:48:56.154495,0
13004,2015-02-06,20:48:56.454809,0
13005,2015-02-06,20:48:56.754839,0
13006,2015-02-06,20:48:57.055059,0
13007,2015-02-06,20:48:57.355436,2
13008,2015-02-06,20:48:57.655357,0
13009,2015-02-06,20:48:57.955478,0
13010,2015-02-06,20:48:58.255639,1
13011,2015-02-06,20:48:58.555836,0
13012,2015-02-06,20:48:58.854820,0
13013,2015-02-06,20:48:59.154907,0
13014,2015-02-06,20:48:59.455333,0
13015,2015-02-06,20:48:59.756563,2
13016,2015-02-06,20:49:00.056648,1
13017,2015-02-06,20:49:00.356903,0
13018,2015-02-06,20:49:00.657002,0
